LineId,Content,EventId,EventTemplate,ParameterList
263,"INFO storage.MemoryStore : Block broadcast_4_piece32 stored as bytes in memory ( estimated size 4.0 MB , free 716.0 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_4_piece32', 'bytes', '4.0 MB', '716.0 MB']"
264,"INFO storage.MemoryStore : Block broadcast_4_piece183 stored as bytes in memory ( estimated size 4.0 MB , free 720.0 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_4_piece183', 'bytes', '4.0 MB', '720.0 MB']"
265,"INFO storage.MemoryStore : Block broadcast_4_piece38 stored as bytes in memory ( estimated size 4.0 MB , free 724.0 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_4_piece38', 'bytes', '4.0 MB', '724.0 MB']"
266,"INFO storage.MemoryStore : Block broadcast_4_piece348 stored as bytes in memory ( estimated size 4.0 MB , free 728.0 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_4_piece348', 'bytes', '4.0 MB', '728.0 MB']"
267,"INFO storage.MemoryStore : Block broadcast_4_piece40 stored as bytes in memory ( estimated size 4.0 MB , free 740.0 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_4_piece40', 'bytes', '4.0 MB', '740.0 MB']"
268,"INFO storage.MemoryStore : Block broadcast_4_piece272 stored as bytes in memory ( estimated size 4.0 MB , free 748.0 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_4_piece272', 'bytes', '4.0 MB', '748.0 MB']"
269,"INFO BlockManagerInfo : Added broadcast_5_piece50 in memory on mesos-slave-07 : 49000 ( size : 4.0 MB , free : 11.3 GB )",5e44bbe3,"INFO BlockManagerInfo : Added <*> in memory on <*> : <*> ( size : <*> MB , free : <*> GB )","['broadcast_5_piece50', 'mesos-slave-07', '49000', '4.0', '11.3']"
270,"INFO BlockManagerInfo : Added broadcast_5_piece118 in memory on mesos-slave-07 : 49000 ( size : 4.0 MB , free : 11.3 GB )",5e44bbe3,"INFO BlockManagerInfo : Added <*> in memory on <*> : <*> ( size : <*> MB , free : <*> GB )","['broadcast_5_piece118', 'mesos-slave-07', '49000', '4.0', '11.3']"
271,"INFO BlockManagerInfo : Added broadcast_5_piece9 in memory on mesos-slave-22 : 42468 ( size : 4.0 MB , free : 11.3 GB )",5e44bbe3,"INFO BlockManagerInfo : Added <*> in memory on <*> : <*> ( size : <*> MB , free : <*> GB )","['broadcast_5_piece9', 'mesos-slave-22', '42468', '4.0', '11.3']"
272,"INFO BlockManagerInfo : Added broadcast_5_piece93 in memory on mesos-slave-22 : 42468 ( size : 4.0 MB , free : 11.3 GB )",5e44bbe3,"INFO BlockManagerInfo : Added <*> in memory on <*> : <*> ( size : <*> MB , free : <*> GB )","['broadcast_5_piece93', 'mesos-slave-22', '42468', '4.0', '11.3']"
273,"INFO BlockManagerInfo : Added broadcast_5_piece318 in memory on mesos-slave-07 : 49000 ( size : 4.0 MB , free : 11.2 GB )",5e44bbe3,"INFO BlockManagerInfo : Added <*> in memory on <*> : <*> ( size : <*> MB , free : <*> GB )","['broadcast_5_piece318', 'mesos-slave-07', '49000', '4.0', '11.2']"
274,"INFO storage.MemoryStore : Block broadcast_5_piece73 stored as bytes in memory ( estimated size 4.0 MB , free 3.1 GB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_5_piece73', 'bytes', '4.0 MB', '3.1 GB']"
275,"INFO storage.MemoryStore : Block broadcast_5_piece91 stored as bytes in memory ( estimated size 4.0 MB , free 3.1 GB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_5_piece91', 'bytes', '4.0 MB', '3.1 GB']"
276,"INFO storage.MemoryStore : Block broadcast_5_piece81 stored as bytes in memory ( estimated size 4.0 MB , free 3.1 GB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_5_piece81', 'bytes', '4.0 MB', '3.1 GB']"
277,"INFO storage.MemoryStore : Block broadcast_5_piece39 stored as bytes in memory ( estimated size 4.0 MB , free 3.1 GB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_5_piece39', 'bytes', '4.0 MB', '3.1 GB']"
278,INFO output.FileOutputCommitter : Saved output of task 'attempt_201706062132_0371_m_000036_14916' to hdfs : //10.10.34.11 : 9000/pjhe/test/65/_temporary/0/task_201706062132_0371_m_000036,2df1e001,INFO output.FileOutputCommitter : Saved output of task <*> to hdfs : //10.10.34.11 : <*>,"[""'attempt_201706062132_0371_m_000036_14916'"", '9000/pjhe/test/65/_temporary/0/task_201706062132_0371_m_000036']"
279,INFO executor.Executor : Finished task 35.0 in stage 371.0 ( TID 14915 ) . 2364 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['35.0', '371.0', '14915', '2364']"
280,INFO output.FileOutputCommitter : Saved output of task 'attempt_201706062132_0371_m_000039_14919' to hdfs : //10.10.34.11 : 9000/pjhe/test/65/_temporary/0/task_201706062132_0371_m_000039,2df1e001,INFO output.FileOutputCommitter : Saved output of task <*> to hdfs : //10.10.34.11 : <*>,"[""'attempt_201706062132_0371_m_000039_14919'"", '9000/pjhe/test/65/_temporary/0/task_201706062132_0371_m_000039']"
281,INFO mapred.SparkHadoopMapRedUtil : attempt_201706062132_0371_m_000039_14919 : Committed,04bf5c3e,INFO mapred.SparkHadoopMapRedUtil : <*> : Committed,['attempt_201706062132_0371_m_000039_14919']
282,INFO executor.Executor : Running task 0.0 in stage 372.0 ( TID 14920 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['0.0', '372.0', '14920']"
283,"INFO spark.CacheManager : Partition rdd_255_22 not found , computing it",d6733a81,"INFO spark.CacheManager : Partition <*> not found , computing it",['rdd_255_22']
284,INFO storage.BlockManager : Found block rdd_226_23 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_226_23']
285,INFO executor.Executor : Finished task 1.0 in stage 421.0 ( TID 16841 ) . 2703 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['1.0', '421.0', '16841', '2703']"
286,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 16847,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 16847']"
287,"INFO python.PythonRunner : Times : total = 41 , boot = 33 , init = 7 , finish = 1",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['41', '33', '7', '1']"
288,"INFO storage.MemoryStore : Block rdd_1103_37 stored as bytes in memory ( estimated size 204.0 B , free 5.8 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['rdd_1103_37', 'bytes', '204.0 B', '5.8 MB']"
289,"INFO storage.MemoryStore : Block rdd_1103_36 stored as bytes in memory ( estimated size 230.0 B , free 5.8 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['rdd_1103_36', 'bytes', '230.0 B', '5.8 MB']"
290,"INFO python.PythonRunner : Times : total = 40 , boot = 20 , init = 20 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['40', '20', '20', '0']"
291,INFO executor.Executor : Running task 1.0 in stage 687.0 ( TID 27481 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['1.0', '687.0', '27481']"
292,"INFO python.PythonRunner : Times : total = 37 , boot = 20 , init = 17 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['37', '20', '17', '0']"
293,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 12509,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 12509']"
294,INFO executor.Executor : Running task 22.0 in stage 292.0 ( TID 12510 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['22.0', '292.0', '12510']"
295,"INFO python.PythonRunner : Times : total = 39 , boot = 14 , init = 25 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['39', '14', '25', '0']"
296,INFO storage.BlockManager : Removing RDD 670,880e1304,INFO storage.BlockManager : Removing RDD <*>,['670']
297,INFO storage.BlockManager : Removing RDD 659,880e1304,INFO storage.BlockManager : Removing RDD <*>,['659']
298,INFO storage.BlockManager : Removing RDD 647,880e1304,INFO storage.BlockManager : Removing RDD <*>,['647']
299,INFO storage.BlockManager : Removing RDD 388,880e1304,INFO storage.BlockManager : Removing RDD <*>,['388']
300,INFO storage.BlockManager : Removing RDD 370,880e1304,INFO storage.BlockManager : Removing RDD <*>,['370']
301,"INFO python.PythonRunner : Times : total = 56 , boot = -138 , init = 194 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['56', '-138', '194', '0']"
302,INFO storage.BlockManager : Found block rdd_4764_23 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_4764_23']
303,INFO storage.BlockManager : Found block rdd_4764_32 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_4764_32']
304,"INFO python.PythonRunner : Times : total = 40 , boot = 6 , init = 33 , finish = 1",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['40', '6', '33', '1']"
305,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 135693,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 135693']"
306,INFO executor.Executor : Finished task 0.0 in stage 5431.0 ( TID 217286 ) . 2364 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['0.0', '5431.0', '217286', '2364']"
307,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 217340,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 217340']"
308,INFO executor.Executor : Running task 18.0 in stage 5432.0 ( TID 217340 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['18.0', '5432.0', '217340']"
309,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 217349,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 217349']"
310,INFO executor.Executor : Running task 38.0 in stage 7415.0 ( TID 296678 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['38.0', '7415.0', '296678']"
311,INFO executor.Executor : Running task 20.0 in stage 7415.0 ( TID 296664 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['20.0', '7415.0', '296664']"
312,INFO storage.BlockManager : Found block rdd_12351_11 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_12351_11']
313,"INFO python.PythonRunner : Times : total = 38 , boot = -1 , init = 39 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['38', '-1', '39', '0']"
314,"INFO python.PythonRunner : Times : total = 39 , boot = -16 , init = 55 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['39', '-16', '55', '0']"
315,INFO broadcast.TorrentBroadcast : Reading broadcast variable 1729 took 5 ms,9f858d60,INFO broadcast.TorrentBroadcast : Reading broadcast variable <*> took <*> ms,"['1729', '5']"
316,"INFO storage.MemoryStore : Block broadcast_1729 stored as values in memory ( estimated size 10.7 KB , free 4.9 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_1729', 'values', '10.7 KB', '4.9 MB']"
317,INFO storage.BlockManager : Found block rdd_2527_32 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_2527_32']
318,INFO executor.Executor : Finished task 14.0 in stage 1716.0 ( TID 69096 ) . 2076 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['14.0', '1716.0', '69096', '2076']"
319,"INFO python.PythonRunner : Times : total = 41 , boot = -19 , init = 60 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['41', '-19', '60', '0']"
320,INFO executor.Executor : Finished task 13.0 in stage 3947.0 ( TID 158340 ) . 2142 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['13.0', '3947.0', '158340', '2142']"
321,"INFO python.PythonRunner : Times : total = 220 , boot = -32 , init = 251 , finish = 1",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['220', '-32', '251', '1']"
322,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 158386,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 158386']"
323,INFO executor.Executor : Running task 35.0 in stage 3948.0 ( TID 158396 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['35.0', '3948.0', '158396']"
324,"INFO spark.CacheManager : Partition rdd_6369_2 not found , computing it",d6733a81,"INFO spark.CacheManager : Partition <*> not found , computing it",['rdd_6369_2']
325,INFO executor.Executor : Finished task 9.0 in stage 6464.0 ( TID 259007 ) . 2087 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['9.0', '6464.0', '259007', '2087']"
326,INFO executor.Executor : Finished task 9.0 in stage 6465.0 ( TID 259044 ) . 2198 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['9.0', '6465.0', '259044', '2198']"
327,"INFO storage.MemoryStore : Block broadcast_8913 stored as values in memory ( estimated size 78.0 KB , free 4.5 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_8913', 'values', '78.0 KB', '4.5 MB']"
328,"INFO python.PythonRunner : Times : total = 38 , boot = -103 , init = 141 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['38', '-103', '141', '0']"
329,INFO storage.BlockManager : Found block rdd_17927_16 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_17927_16']
330,"INFO python.PythonRunner : Times : total = 40 , boot = -5 , init = 44 , finish = 1",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['40', '-5', '44', '1']"
331,"INFO python.PythonRunner : Times : total = 40 , boot = -22 , init = 61 , finish = 1",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['40', '-22', '61', '1']"
332,"INFO python.PythonRunner : Times : total = 41 , boot = 40 , init = 0 , finish = 1",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['41', '40', '0', '1']"
333,"INFO storage.MemoryStore : Block broadcast_13830 stored as values in memory ( estimated size 10.6 KB , free 2.2 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_13830', 'values', '10.6 KB', '2.2 MB']"
334,"INFO storage.MemoryStore : Block rdd_25985_34 stored as bytes in memory ( estimated size 149.0 B , free 9.4 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['rdd_25985_34', 'bytes', '149.0 B', '9.4 MB']"
335,INFO executor.Executor : Finished task 34.0 in stage 16089.0 ( TID 644033 ) . 2667 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['34.0', '16089.0', '644033', '2667']"
336,INFO executor.Executor : Running task 1.0 in stage 16090.0 ( TID 644049 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['1.0', '16090.0', '644049']"
337,INFO executor.Executor : Running task 21.0 in stage 1149.0 ( TID 46421 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['21.0', '1149.0', '46421']"
338,"INFO storage.MemoryStore : Block broadcast_1162 stored as values in memory ( estimated size 10.5 KB , free 4.0 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_1162', 'values', '10.5 KB', '4.0 MB']"
339,INFO storage.BlockManager : Found block rdd_1812_39 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_1812_39']
340,INFO storage.BlockManager : Found block rdd_1812_21 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_1812_21']
341,"INFO python.PythonRunner : Times : total = 39 , boot = -52 , init = 91 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['39', '-52', '91', '0']"
342,"INFO storage.MemoryStore : Block rdd_4913_28 stored as bytes in memory ( estimated size 16.0 B , free 8.9 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['rdd_4913_28', 'bytes', '16.0 B', '8.9 MB']"
343,"INFO storage.MemoryStore : Block rdd_4913_18 stored as bytes in memory ( estimated size 16.0 B , free 8.9 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['rdd_4913_18', 'bytes', '16.0 B', '8.9 MB']"
344,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 131976,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 131976']"
345,INFO executor.Executor : Finished task 22.0 in stage 5863.0 ( TID 234989 ) . 2076 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['22.0', '5863.0', '234989', '2076']"
346,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 235021,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 235021']"
347,INFO storage.BlockManager : Found block rdd_8978_11 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_8978_11']
348,INFO executor.Executor : Running task 1.0 in stage 8138.0 ( TID 325966 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['1.0', '8138.0', '325966']"
349,INFO executor.Executor : Running task 12.0 in stage 8138.0 ( TID 325977 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['12.0', '8138.0', '325977']"
350,"INFO python.PythonRunner : Times : total = 39 , boot = -29 , init = 68 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['39', '-29', '68', '0']"
351,INFO executor.Executor : Finished task 12.0 in stage 8138.0 ( TID 325977 ) . 2184 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['12.0', '8138.0', '325977', '2184']"
352,INFO executor.Executor : Finished task 34.0 in stage 8138.0 ( TID 325997 ) . 2184 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['34.0', '8138.0', '325997', '2184']"
353,"INFO python.PythonRunner : Times : total = 39 , boot = -19 , init = 58 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['39', '-19', '58', '0']"
354,"INFO python.PythonRunner : Times : total = 48 , boot = -6 , init = 54 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['48', '-6', '54', '0']"
355,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 418176,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 418176']"
356,INFO output.FileOutputCommitter : Saved output of task 'attempt_201706091304_12619_m_000037_505239' to hdfs : //10.10.34.11 : 9000/pjhe/test/304/_temporary/0/task_201706091304_12619_m_000037,2df1e001,INFO output.FileOutputCommitter : Saved output of task <*> to hdfs : //10.10.34.11 : <*>,"[""'attempt_201706091304_12619_m_000037_505239'"", '9000/pjhe/test/304/_temporary/0/task_201706091304_12619_m_000037']"
357,INFO executor.Executor : Running task 15.0 in stage 12620.0 ( TID 505256 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['15.0', '12620.0', '505256']"
358,INFO storage.BlockManager : Found block rdd_19152_4 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_19152_4']
359,INFO storage.BlockManager : Found block rdd_19152_26 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_19152_26']
360,INFO executor.Executor : Finished task 14.0 in stage 14863.0 ( TID 594975 ) . 2142 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['14.0', '14863.0', '594975', '2142']"
361,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 595002,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 595002']"
362,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 595013,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 595013']"
363,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 595034,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 595034']"
364,INFO storage.BlockManager : Removing RDD 787,880e1304,INFO storage.BlockManager : Removing RDD <*>,['787']
365,INFO storage.BlockManager : Removing RDD 769,880e1304,INFO storage.BlockManager : Removing RDD <*>,['769']
366,INFO storage.BlockManager : Removing RDD 747,880e1304,INFO storage.BlockManager : Removing RDD <*>,['747']
367,INFO storage.BlockManager : Removing RDD 743,880e1304,INFO storage.BlockManager : Removing RDD <*>,['743']
368,INFO storage.BlockManager : Removing RDD 729,880e1304,INFO storage.BlockManager : Removing RDD <*>,['729']
369,INFO storage.BlockManager : Removing RDD 718,880e1304,INFO storage.BlockManager : Removing RDD <*>,['718']
370,"INFO spark.CacheManager : Partition rdd_4038_12 not found , computing it",d6733a81,"INFO spark.CacheManager : Partition <*> not found , computing it",['rdd_4038_12']
371,INFO storage.BlockManager : Found block rdd_3442_12 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_3442_12']
372,INFO storage.BlockManager : Found block rdd_3442_32 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_3442_32']
373,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 196395,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 196395']"
374,INFO executor.Executor : Finished task 0.0 in stage 4898.0 ( TID 196363 ) . 2206 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['0.0', '4898.0', '196363', '2206']"
375,INFO executor.Executor : Finished task 33.0 in stage 4898.0 ( TID 196395 ) . 2206 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['33.0', '4898.0', '196395', '2206']"
376,"INFO python.PythonRunner : Times : total = 46 , boot = -90 , init = 136 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['46', '-90', '136', '0']"
377,INFO output.FileOutputCommitter : File Output Committer Algorithm version is 1,22ee3858,INFO output.FileOutputCommitter : File Output Committer Algorithm version is 1,[]
378,INFO mapred.SparkHadoopMapRedUtil : attempt_201706091212_7135_m_000025_285871 : Committed,04bf5c3e,INFO mapred.SparkHadoopMapRedUtil : <*> : Committed,['attempt_201706091212_7135_m_000025_285871']
379,INFO executor.Executor : Finished task 3.0 in stage 7135.0 ( TID 285849 ) . 2364 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['3.0', '7135.0', '285849', '2364']"
380,INFO broadcast.TorrentBroadcast : Reading broadcast variable 9381 took 3 ms,9f858d60,INFO broadcast.TorrentBroadcast : Reading broadcast variable <*> took <*> ms,"['9381', '3']"
381,"INFO storage.MemoryStore : Block broadcast_9381 stored as values in memory ( estimated size 9.7 KB , free 6.4 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_9381', 'values', '9.7 KB', '6.4 MB']"
382,"INFO python.PythonRunner : Times : total = 41 , boot = -24 , init = 64 , finish = 1",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['41', '-24', '64', '1']"
383,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 374805,d8ba5289,INFO executor.CoarseGrainedExecutorBackend : <*> <*> <*> <*>,"['Got', 'assigned task 374805']"
384,"INFO python.PythonRunner : Times : total = 39 , boot = -37 , init = 76 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['39', '-37', '76', '0']"
385,INFO executor.Executor : Finished task 14.0 in stage 11630.0 ( TID 465654 ) . 2076 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['14.0', '11630.0', '465654', '2076']"
386,INFO executor.Executor : Finished task 25.0 in stage 11630.0 ( TID 465665 ) . 2076 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['25.0', '11630.0', '465665', '2076']"
387,INFO executor.Executor : Running task 14.0 in stage 11631.0 ( TID 465693 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['14.0', '11631.0', '465693']"
388,INFO executor.Executor : Running task 36.0 in stage 11631.0 ( TID 465714 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['36.0', '11631.0', '465714']"
389,"INFO storage.MemoryStore : Block broadcast_11656_piece0 stored as bytes in memory ( estimated size 6.4 KB , free 8.3 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_11656_piece0', 'bytes', '6.4 KB', '8.3 MB']"
