LineId,Content,EventId,EventTemplate,ParameterList
890,03-17 16:15:01.994  2626 22775 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:01.994', '22775', 'ret:false']"
891,"03-17 16:15:02.016  1702  2113 D PowerManagerService: release:lock=134680583, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",2d72b5d6,"03-17 <*> 1702 <*> D PowerManagerService: <*> flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626","['16:15:02.016', '2113', 'release:lock=134680583,']"
892,"03-17 16:15:02.017  1702  2113 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:02.017', '2113', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
893,"03-17 16:15:02.018  1702  2113 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:02.018', '2113', 'Releasing']"
894,03-17 16:15:02.022  3664  3807 D TelephonyManager: getNeighboringCellInfo calling app is com.amap.android.ams,3d86043f,03-17 <*> 3664 3807 D TelephonyManager: getNeighboringCellInfo calling app is com.amap.android.ams,['16:15:02.022']
895,03-17 16:15:02.027  2626  2643 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:02.027', '2643']"
896,03-17 16:15:02.028  2626  2643 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:02.028', '2643', 'ret:false']"
897,"03-17 16:15:02.030  1702 14640 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:02.030', '14640', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
898,"03-17 16:15:02.030  1702 14640 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:02.030', '14640', 'Acquiring']"
899,"03-17 16:15:02.043  1702  2618 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:02.043', '2618', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
900,"03-17 16:15:02.043  1702  2618 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:02.043', '2618', 'Releasing']"
901,03-17 16:15:02.051  2626  2808 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:02.051', '2808']"
902,03-17 16:15:02.052  2626  2808 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:02.052', '2808', 'ret:false']"
903,"03-17 16:15:02.054  1702  8290 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:02.054', '8290', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
904,"03-17 16:15:02.054  1702  8290 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:02.054', '8290', 'Acquiring']"
905,"03-17 16:15:02.064  1702 17622 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:02.064', '17622', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
906,"03-17 16:15:02.064  1702 17622 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:02.064', '17622', 'Releasing']"
907,"03-17 16:15:02.065  1702  3137 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:02.065', '3137', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
908,"03-17 16:15:02.065  1702  3137 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:02.065', '3137', 'Acquiring']"
909,"03-17 16:15:02.085  1702 17630 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:02.085', '17630', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
910,"03-17 16:15:02.085  1702 17630 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:02.085', '17630', 'Releasing']"
911,03-17 16:15:02.087  2626  2642 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:02.087', '2642']"
912,03-17 16:15:02.087  2626  2642 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:02.087', '2642', 'ret:false']"
913,03-17 16:15:02.896  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:02.896', 'brightnessIn']"
914,03-17 16:15:02.896  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:02.896', 'brightnessOut']"
915,"03-17 16:15:02.897  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:15:02.897']
916,03-17 16:15:03.502  1702  2639 W ActivityManager: Unable to start service Intent { act=com.tencent.android.tpush.action.keepalive cmp=com.qqgame.hlddz/com.tencent.android.tpush.service.XGPushService } U=0: not found,4b07bbe3,03-17 16:15:03.502 1702 2639 W ActivityManager: Unable to start service Intent { act=com.tencent.android.tpush.action.keepalive cmp=com.qqgame.hlddz/com.tencent.android.tpush.service.XGPushService } U=0: not found,[]
917,"03-17 16:15:05.340  1702  1737 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:05.340', '1737', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
918,"03-17 16:15:05.340  1702  1737 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:05.340', '1737', 'Acquiring']"
919,03-17 16:15:05.346  1702  3694 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:15:05.346', '3694', 'getRunningAppProcesses:', '10091']"
920,03-17 16:15:05.346  1702  2555 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:15:05.346', '2555', 'getRunningAppProcesses:', '10091']"
921,"03-17 16:15:05.382  1702  2633 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:05.382', '2633', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
922,"03-17 16:15:05.382  1702  2633 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:05.382', '2633', 'Releasing']"
923,"03-17 16:15:05.482  1702 17630 D PowerManagerService: acquire lock=120758482, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",a48102ec,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> <*> ws=null, <*> <*>","['16:15:05.482', '17630', 'lock=120758482,', 'tag=""RILJ_ACK_WL"", name=com.android.phone,', 'uid=1001, pid=2626']"
924,"03-17 16:15:05.483  1702 17630 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:05.483', '17630', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
925,"03-17 16:15:05.483  1702 17630 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:05.483', '17630', 'Acquiring']"
926,"03-17 16:15:05.686  1702  8290 D PowerManagerService: release:lock=120758482, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",2d72b5d6,"03-17 <*> 1702 <*> D PowerManagerService: <*> flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626","['16:15:05.686', '8290', 'release:lock=120758482,']"
927,"03-17 16:15:05.687  1702  8290 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:05.687', '8290', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
928,"03-17 16:15:05.687  1702  8290 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:05.687', '8290', 'Releasing']"
929,"03-17 16:15:05.994  1702  8303 D PowerManagerService: acquire lock=120758482, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",a48102ec,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> <*> ws=null, <*> <*>","['16:15:05.994', '8303', 'lock=120758482,', 'tag=""RILJ_ACK_WL"", name=com.android.phone,', 'uid=1001, pid=2626']"
930,"03-17 16:15:05.995  1702  8303 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:05.995', '8303', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
931,"03-17 16:15:05.995  1702  8303 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:05.995', '8303', 'Acquiring']"
932,"03-17 16:15:06.000  1702 17632 D PowerManagerService: acquire lock=120758482, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",a48102ec,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> <*> ws=null, <*> <*>","['16:15:06.000', '17632', 'lock=120758482,', 'tag=""RILJ_ACK_WL"", name=com.android.phone,', 'uid=1001, pid=2626']"
933,"03-17 16:15:06.000  1702 17632 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.000', '17632', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
934,"03-17 16:15:06.003  1702  2639 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.003', '2639', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
935,"03-17 16:15:06.006  1702 14638 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.006', '14638', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
936,"03-17 16:15:06.008  1702  8290 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.008', '8290', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
937,"03-17 16:15:06.010  1702  2618 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.010', '2618', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
938,"03-17 16:15:06.045  1702  2250 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.045', '2250', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
939,03-17 16:15:06.106  2626 22775 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:06.106', '22775']"
940,03-17 16:15:06.106  2626 22775 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:06.106', '22775', 'ret:false']"
941,03-17 16:15:06.154  2626  2809 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:06.154', '2809']"
942,03-17 16:15:06.154  2626  2809 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:06.154', '2809', 'ret:false']"
943,03-17 16:15:06.192  3664  3807 D TelephonyManager: getNeighboringCellInfo calling app is com.amap.android.ams,3d86043f,03-17 <*> 3664 3807 D TelephonyManager: getNeighboringCellInfo calling app is com.amap.android.ams,['16:15:06.192']
944,03-17 16:15:06.197  2626 23469 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:06.197', '23469']"
945,03-17 16:15:06.198  2626 23469 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:06.198', '23469', 'ret:false']"
946,"03-17 16:15:06.200  1702  3137 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.200', '3137', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
947,"03-17 16:15:06.201  1702 17621 D PowerManagerService: release:lock=120758482, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",2d72b5d6,"03-17 <*> 1702 <*> D PowerManagerService: <*> flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626","['16:15:06.201', '17621', 'release:lock=120758482,']"
948,"03-17 16:15:06.202  1702 17621 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.202', '17621', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
949,"03-17 16:15:06.211  1702 27353 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.211', '27353', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
950,"03-17 16:15:06.211  1702 27353 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:06.211', '27353', 'Releasing']"
951,03-17 16:15:06.213  2626  2809 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:06.213', '2809']"
952,03-17 16:15:06.214  2626  2809 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:06.214', '2809', 'ret:false']"
953,"03-17 16:15:06.216  1702 10454 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.216', '10454', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
954,"03-17 16:15:06.217  1702 10454 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:06.217', '10454', 'Acquiring']"
955,"03-17 16:15:06.224  1702  3693 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.224', '3693', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
956,"03-17 16:15:06.224  1702  3693 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:06.224', '3693', 'Releasing']"
957,"03-17 16:15:06.225  1702  2644 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.225', '2644', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
958,"03-17 16:15:06.225  1702  2644 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:06.225', '2644', 'Acquiring']"
959,"03-17 16:15:06.235  1702  2633 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:06.235', '2633', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
960,"03-17 16:15:06.235  1702  2633 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:06.235', '2633', 'Releasing']"
961,03-17 16:15:06.241  2626  2838 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:06.241', '2838']"
962,03-17 16:15:06.241  2626  2838 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:06.241', '2838', 'ret:false']"
963,03-17 16:15:06.807  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:06.807', 'brightnessIn']"
964,03-17 16:15:06.807  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:06.807', 'brightnessOut']"
965,"03-17 16:15:06.807  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:15:06.807']
966,"03-17 16:15:07.846  1702  8671 D PowerManagerService: acquire lock=120758482, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",a48102ec,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> <*> ws=null, <*> <*>","['16:15:07.846', '8671', 'lock=120758482,', 'tag=""RILJ_ACK_WL"", name=com.android.phone,', 'uid=1001, pid=2626']"
